Now starting Left hand comparisons:
028_5.bmp <-> 028_1.bmp similarity score:0.13555291319857313
028_6.bmp <-> 028_2.bmp similarity score:0.17122473246135553
028_6.bmp <-> 028_3.bmp similarity score:0.2080856123662307
028_6.bmp <-> 028_1.bmp similarity score:0.15933412604042807
028_2.bmp <-> 028_3.bmp similarity score:0.23305588585017836
028_2.bmp <-> 028_1.bmp similarity score:0.3103448275862069
028_3.bmp <-> 028_1.bmp similarity score:0.2925089179548157
210_5.bmp <-> 210_4.bmp similarity score:0.34958382877526756
210_5.bmp <-> 210_6.bmp similarity score:0.22235434007134364
210_5.bmp <-> 210_3.bmp similarity score:0.24494649227110582
210_5.bmp <-> 210_2.bmp similarity score:0.27705112960760997
210_5.bmp <-> 210_1.bmp similarity score:0.20689655172413793
210_4.bmp <-> 210_6.bmp similarity score:0.23662306777645659
210_4.bmp <-> 210_3.bmp similarity score:0.2794292508917955
210_4.bmp <-> 210_2.bmp similarity score:0.2746730083234245
210_4.bmp <-> 210_1.bmp similarity score:0.178359096313912
210_6.bmp <-> 210_3.bmp similarity score:0.2318668252080856
210_6.bmp <-> 210_2.bmp similarity score:0.1985731272294887
210_6.bmp <-> 210_1.bmp similarity score:0.21878715814506539
210_3.bmp <-> 210_2.bmp similarity score:0.28299643281807374
210_3.bmp <-> 210_1.bmp similarity score:0.26634958382877527
210_2.bmp <-> 210_1.bmp similarity score:0.29488703923900117
013_2.bmp <-> 013_3.bmp similarity score:0.14387633769322236
013_2.bmp <-> 013_1.bmp similarity score:0.18192627824019025
013_2.bmp <-> 013_4.bmp similarity score:0.2342449464922711
013_2.bmp <-> 013_5.bmp similarity score:0.272294887039239
013_2.bmp <-> 013_6.bmp similarity score:0.09750297265160524
013_3.bmp <-> 013_1.bmp similarity score:0.10582639714625446
013_3.bmp <-> 013_4.bmp similarity score:0.15219976218787157
013_3.bmp <-> 013_5.bmp similarity score:0.15338882282996433
013_3.bmp <-> 013_6.bmp similarity score:0.06302021403091558
013_1.bmp <-> 013_4.bmp similarity score:0.10820451843043995
013_1.bmp <-> 013_5.bmp similarity score:0.1759809750297265
013_1.bmp <-> 013_6.bmp similarity score:0.13079667063020214
013_4.bmp <-> 013_5.bmp similarity score:0.20332936979785968
013_4.bmp <-> 013_6.bmp similarity score:0.059453032104637336
013_5.bmp <-> 013_6.bmp similarity score:0.18311533888228299
172_6.bmp <-> 172_5.bmp similarity score:0.3376932223543401
172_6.bmp <-> 172_4.bmp similarity score:0.24256837098692033
172_6.bmp <-> 172_1.bmp similarity score:0.36741973840665876
172_6.bmp <-> 172_3.bmp similarity score:0.4518430439952438
172_6.bmp <-> 172_2.bmp similarity score:0.39595719381688466
172_5.bmp <-> 172_4.bmp similarity score:0.3329369797859691
172_5.bmp <-> 172_1.bmp similarity score:0.272294887039239
172_5.bmp <-> 172_3.bmp similarity score:0.2984542211652794
172_5.bmp <-> 172_2.bmp similarity score:0.27586206896551724
172_4.bmp <-> 172_1.bmp similarity score:0.1759809750297265
172_4.bmp <-> 172_3.bmp similarity score:0.2318668252080856
172_4.bmp <-> 172_2.bmp similarity score:0.18668252080856124
172_1.bmp <-> 172_3.bmp similarity score:0.41379310344827586
172_1.bmp <-> 172_2.bmp similarity score:0.49702734839476814
172_3.bmp <-> 172_2.bmp similarity score:0.4268727705112961
056_2.bmp <-> 056_3.bmp similarity score:0.1450653983353151
056_2.bmp <-> 056_1.bmp similarity score:0.10820451843043995
056_2.bmp <-> 056_4.bmp similarity score:0.07015457788347206
056_2.bmp <-> 056_5.bmp similarity score:0.5671819262782402
056_2.bmp <-> 056_6.bmp similarity score:0.380499405469679
056_3.bmp <-> 056_1.bmp similarity score:0.11296076099881094
056_3.bmp <-> 056_4.bmp similarity score:0.1629013079667063
056_3.bmp <-> 056_5.bmp similarity score:0.14982164090368608
056_3.bmp <-> 056_6.bmp similarity score:0.19262782401902498
056_1.bmp <-> 056_4.bmp similarity score:0.13317479191438764
056_1.bmp <-> 056_5.bmp similarity score:0.09988109393579073
056_1.bmp <-> 056_6.bmp similarity score:0.10107015457788347
056_4.bmp <-> 056_5.bmp similarity score:0.06658739595719382
056_4.bmp <-> 056_6.bmp similarity score:0.08085612366230678
056_5.bmp <-> 056_6.bmp similarity score:0.3912009512485137
154_5.bmp <-> 154_4.bmp similarity score:0.18430439952437574
154_5.bmp <-> 154_6.bmp similarity score:0.1545778834720571
154_5.bmp <-> 154_3.bmp similarity score:0.1938168846611177
154_5.bmp <-> 154_2.bmp similarity score:0.23662306777645659
154_5.bmp <-> 154_1.bmp similarity score:0.093935790725327
154_4.bmp <-> 154_6.bmp similarity score:0.09274673008323424
154_4.bmp <-> 154_3.bmp similarity score:0.2057074910820452
154_4.bmp <-> 154_2.bmp similarity score:0.11533888228299644
154_4.bmp <-> 154_1.bmp similarity score:0.1367419738406659
154_6.bmp <-> 154_3.bmp similarity score:0.1450653983353151
154_6.bmp <-> 154_2.bmp similarity score:0.22711058263971462
154_6.bmp <-> 154_1.bmp similarity score:0.07253269916765755
154_3.bmp <-> 154_2.bmp similarity score:0.21521997621878716
154_3.bmp <-> 154_1.bmp similarity score:0.10225921521997622
154_2.bmp <-> 154_1.bmp similarity score:0.09631391200951249
070_1.bmp <-> 070_2.bmp similarity score:0.3151010701545779
070_1.bmp <-> 070_3.bmp similarity score:0.06183115338882283
070_1.bmp <-> 070_6.bmp similarity score:0.20095124851367419
070_1.bmp <-> 070_4.bmp similarity score:0.22829964328180738
070_1.bmp <-> 070_5.bmp similarity score:0.291319857312723
070_2.bmp <-> 070_3.bmp similarity score:0.0558858501783591
070_2.bmp <-> 070_6.bmp similarity score:0.1961950059453032
070_2.bmp <-> 070_4.bmp similarity score:0.32936979785969084
070_2.bmp <-> 070_5.bmp similarity score:0.29964328180737215
070_3.bmp <-> 070_6.bmp similarity score:0.06064209274673008
070_3.bmp <-> 070_4.bmp similarity score:0.089179548156956
070_3.bmp <-> 070_5.bmp similarity score:0.08442330558858502
070_6.bmp <-> 070_4.bmp similarity score:0.1629013079667063
070_6.bmp <-> 070_5.bmp similarity score:0.1117717003567182
070_4.bmp <-> 070_5.bmp similarity score:0.34958382877526756
111_5.bmp <-> 111_4.bmp similarity score:0.31272294887039237
111_5.bmp <-> 111_3.bmp similarity score:0.30083234244946494
111_5.bmp <-> 111_2.bmp similarity score:0.4054696789536266
111_5.bmp <-> 111_1.bmp similarity score:0.3210463733650416
111_4.bmp <-> 111_3.bmp similarity score:0.3436385255648038
111_4.bmp <-> 111_2.bmp similarity score:0.33650416171224734
111_4.bmp <-> 111_1.bmp similarity score:0.3769322235434007
111_3.bmp <-> 111_2.bmp similarity score:0.25802615933412604
111_3.bmp <-> 111_1.bmp similarity score:0.3745541022592152
111_2.bmp <-> 111_1.bmp similarity score:0.2853745541022592
035_1.bmp <-> 035_2.bmp similarity score:0.2806183115338882
035_1.bmp <-> 035_3.bmp similarity score:0.2318668252080856
035_1.bmp <-> 035_6.bmp similarity score:0.1700356718192628
035_1.bmp <-> 035_4.bmp similarity score:0.13317479191438764
035_1.bmp <-> 035_5.bmp similarity score:0.16171224732461356
035_2.bmp <-> 035_3.bmp similarity score:0.18192627824019025
035_2.bmp <-> 035_6.bmp similarity score:0.10939357907253269
035_2.bmp <-> 035_4.bmp similarity score:0.12960760998810938
035_2.bmp <-> 035_5.bmp similarity score:0.12128418549346016
035_3.bmp <-> 035_6.bmp similarity score:0.20927467300832342
035_3.bmp <-> 035_4.bmp similarity score:0.29488703923900117
035_3.bmp <-> 035_5.bmp similarity score:0.1724137931034483
035_6.bmp <-> 035_4.bmp similarity score:0.15576694411414982
035_6.bmp <-> 035_5.bmp similarity score:0.187871581450654
035_4.bmp <-> 035_5.bmp similarity score:0.178359096313912
090_4.bmp <-> 090_5.bmp similarity score:0.05112960760998811
090_4.bmp <-> 090_2.bmp similarity score:0.1070154577883472
090_4.bmp <-> 090_3.bmp similarity score:0.25802615933412604
090_4.bmp <-> 090_1.bmp similarity score:0.22473246135552913
090_5.bmp <-> 090_2.bmp similarity score:0.09274673008323424
090_5.bmp <-> 090_3.bmp similarity score:0.07728894173602854
090_5.bmp <-> 090_1.bmp similarity score:0.07253269916765755
090_2.bmp <-> 090_3.bmp similarity score:0.1605231866825208
090_2.bmp <-> 090_1.bmp similarity score:0.089179548156956
090_3.bmp <-> 090_1.bmp similarity score:0.178359096313912
192_3.bmp <-> 192_2.bmp similarity score:0.3412604042806183
192_3.bmp <-> 192_1.bmp similarity score:0.3151010701545779
192_3.bmp <-> 192_5.bmp similarity score:0.24256837098692033
192_3.bmp <-> 192_4.bmp similarity score:0.3032104637336504
192_3.bmp <-> 192_6.bmp similarity score:0.13555291319857313
192_2.bmp <-> 192_1.bmp similarity score:0.46730083234244946
192_2.bmp <-> 192_5.bmp similarity score:0.22235434007134364
192_2.bmp <-> 192_4.bmp similarity score:0.2746730083234245
192_2.bmp <-> 192_6.bmp similarity score:0.1450653983353151
192_1.bmp <-> 192_5.bmp similarity score:0.22235434007134364
192_1.bmp <-> 192_4.bmp similarity score:0.3388822829964328
192_1.bmp <-> 192_6.bmp similarity score:0.17479191438763378
192_5.bmp <-> 192_4.bmp similarity score:0.35315101070154575
192_5.bmp <-> 192_6.bmp similarity score:0.2734839476813318
192_4.bmp <-> 192_6.bmp similarity score:0.267538644470868
049_5.bmp <-> 049_4.bmp similarity score:0.28418549346016647
049_5.bmp <-> 049_6.bmp similarity score:0.25921521997621877
049_5.bmp <-> 049_3.bmp similarity score:0.17479191438763378
049_5.bmp <-> 049_2.bmp similarity score:0.28299643281807374
049_5.bmp <-> 049_1.bmp similarity score:0.24851367419738407
049_4.bmp <-> 049_6.bmp similarity score:0.17479191438763378
049_4.bmp <-> 049_3.bmp similarity score:0.10939357907253269
049_4.bmp <-> 049_2.bmp similarity score:0.3745541022592152
049_4.bmp <-> 049_1.bmp similarity score:0.20451843043995244
049_6.bmp <-> 049_3.bmp similarity score:0.27110582639714625
049_6.bmp <-> 049_2.bmp similarity score:0.1961950059453032
049_6.bmp <-> 049_1.bmp similarity score:0.24019024970273484
049_3.bmp <-> 049_2.bmp similarity score:0.13436385255648037
049_3.bmp <-> 049_1.bmp similarity score:0.21759809750297265
049_2.bmp <-> 049_1.bmp similarity score:0.262782401902497
128_1.bmp <-> 128_2.bmp similarity score:0.19738406658739596
128_1.bmp <-> 128_3.bmp similarity score:0.17717003567181927
128_1.bmp <-> 128_6.bmp similarity score:0.2294887039239001
128_1.bmp <-> 128_4.bmp similarity score:0.21878715814506539
128_1.bmp <-> 128_5.bmp similarity score:0.2080856123662307
128_2.bmp <-> 128_3.bmp similarity score:0.3793103448275862
128_2.bmp <-> 128_6.bmp similarity score:0.3079667063020214
128_2.bmp <-> 128_4.bmp similarity score:0.34839476813317477
128_2.bmp <-> 128_5.bmp similarity score:0.11414982164090369
128_3.bmp <-> 128_6.bmp similarity score:0.25089179548156954
128_3.bmp <-> 128_4.bmp similarity score:0.2437574316290131
128_3.bmp <-> 128_5.bmp similarity score:0.09869203329369798
128_6.bmp <-> 128_4.bmp similarity score:0.3769322235434007
128_6.bmp <-> 128_5.bmp similarity score:0.12366230677764566
128_4.bmp <-> 128_5.bmp similarity score:0.14387633769322236
170_4.bmp <-> 170_5.bmp similarity score:0.27110582639714625
170_4.bmp <-> 170_2.bmp similarity score:0.17360285374554102
170_4.bmp <-> 170_3.bmp similarity score:0.1961950059453032
170_4.bmp <-> 170_1.bmp similarity score:0.17479191438763378
170_5.bmp <-> 170_2.bmp similarity score:0.18906064209274673
170_5.bmp <-> 170_3.bmp similarity score:0.1807372175980975
170_5.bmp <-> 170_1.bmp similarity score:0.14982164090368608
170_2.bmp <-> 170_3.bmp similarity score:0.29964328180737215
170_2.bmp <-> 170_1.bmp similarity score:0.1605231866825208
170_3.bmp <-> 170_1.bmp similarity score:0.18311533888228299
135_4.bmp <-> 135_5.bmp similarity score:0.1961950059453032
135_4.bmp <-> 135_2.bmp similarity score:0.2413793103448276
135_4.bmp <-> 135_3.bmp similarity score:0.2164090368608799
135_4.bmp <-> 135_1.bmp similarity score:0.14387633769322236
135_5.bmp <-> 135_2.bmp similarity score:0.14625445897740785
135_5.bmp <-> 135_3.bmp similarity score:0.1985731272294887
135_5.bmp <-> 135_1.bmp similarity score:0.2318668252080856
135_2.bmp <-> 135_3.bmp similarity score:0.187871581450654
135_2.bmp <-> 135_1.bmp similarity score:0.14744351961950058
135_3.bmp <-> 135_1.bmp similarity score:0.19500594530321047
229_1.bmp <-> 229_2.bmp similarity score:0.14387633769322236
229_1.bmp <-> 229_3.bmp similarity score:0.17717003567181927
229_1.bmp <-> 229_6.bmp similarity score:0.19738406658739596
229_1.bmp <-> 229_4.bmp similarity score:0.23543400713436385
229_1.bmp <-> 229_5.bmp similarity score:0.2259215219976219
229_2.bmp <-> 229_3.bmp similarity score:0.20927467300832342
229_2.bmp <-> 229_6.bmp similarity score:0.178359096313912
229_2.bmp <-> 229_4.bmp similarity score:0.1367419738406659
229_2.bmp <-> 229_5.bmp similarity score:0.10225921521997622
229_3.bmp <-> 229_6.bmp similarity score:0.2520808561236623
229_3.bmp <-> 229_4.bmp similarity score:0.2473246135552913
229_3.bmp <-> 229_5.bmp similarity score:0.19976218787158145
229_6.bmp <-> 229_4.bmp similarity score:0.24851367419738407
229_6.bmp <-> 229_5.bmp similarity score:0.17360285374554102
229_4.bmp <-> 229_5.bmp similarity score:0.2794292508917955
037_3.bmp <-> 037_2.bmp similarity score:0.12960760998810938
037_3.bmp <-> 037_1.bmp similarity score:0.20214030915576695
037_3.bmp <-> 037_5.bmp similarity score:0.08442330558858502
037_3.bmp <-> 037_4.bmp similarity score:0.18430439952437574
037_3.bmp <-> 037_6.bmp similarity score:0.11533888228299644
037_2.bmp <-> 037_1.bmp similarity score:0.17360285374554102
037_2.bmp <-> 037_5.bmp similarity score:0.26634958382877527
037_2.bmp <-> 037_4.bmp similarity score:0.21997621878715815
037_2.bmp <-> 037_6.bmp similarity score:0.10820451843043995
037_1.bmp <-> 037_5.bmp similarity score:0.14982164090368608
037_1.bmp <-> 037_4.bmp similarity score:0.291319857312723
037_1.bmp <-> 037_6.bmp similarity score:0.07609988109393578
037_5.bmp <-> 037_4.bmp similarity score:0.14863258026159334
037_5.bmp <-> 037_6.bmp similarity score:0.07372175980975029
037_4.bmp <-> 037_6.bmp similarity score:0.08561236623067776
072_3.bmp <-> 072_2.bmp similarity score:0.34244946492271106
072_3.bmp <-> 072_1.bmp similarity score:0.21284185493460167
072_3.bmp <-> 072_5.bmp similarity score:0.29607609988109396
072_3.bmp <-> 072_4.bmp similarity score:0.17479191438763378
072_2.bmp <-> 072_1.bmp similarity score:0.20095124851367419
072_2.bmp <-> 072_5.bmp similarity score:0.27824019024970276
072_2.bmp <-> 072_4.bmp similarity score:0.20095124851367419
072_1.bmp <-> 072_5.bmp similarity score:0.1450653983353151
072_1.bmp <-> 072_4.bmp similarity score:0.187871581450654
072_5.bmp <-> 072_4.bmp similarity score:0.178359096313912
190_1.bmp <-> 190_2.bmp similarity score:0.1629013079667063
190_1.bmp <-> 190_3.bmp similarity score:0.2437574316290131
190_1.bmp <-> 190_6.bmp similarity score:0.1545778834720571
190_1.bmp <-> 190_4.bmp similarity score:0.17479191438763378
190_1.bmp <-> 190_5.bmp similarity score:0.1629013079667063
190_2.bmp <-> 190_3.bmp similarity score:0.11533888228299644
190_2.bmp <-> 190_6.bmp similarity score:0.11771700356718193
190_2.bmp <-> 190_4.bmp similarity score:0.11533888228299644
190_2.bmp <-> 190_5.bmp similarity score:0.10225921521997622
190_3.bmp <-> 190_6.bmp similarity score:0.19262782401902498
190_3.bmp <-> 190_4.bmp similarity score:0.3269916765755054
190_3.bmp <-> 190_5.bmp similarity score:0.2473246135552913
190_6.bmp <-> 190_4.bmp similarity score:0.2556480380499406
190_6.bmp <-> 190_5.bmp similarity score:0.31272294887039237
190_4.bmp <-> 190_5.bmp similarity score:0.351961950059453
054_1.bmp <-> 054_3.bmp similarity score:0.09155766944114149
054_1.bmp <-> 054_2.bmp similarity score:0.26516052318668254
054_1.bmp <-> 054_5.bmp similarity score:0.08204518430439953
054_1.bmp <-> 054_4.bmp similarity score:0.09869203329369798
054_3.bmp <-> 054_2.bmp similarity score:0.09869203329369798
054_3.bmp <-> 054_5.bmp similarity score:0.2259215219976219
054_3.bmp <-> 054_4.bmp similarity score:0.4042806183115339
054_2.bmp <-> 054_5.bmp similarity score:0.13436385255648037
054_2.bmp <-> 054_4.bmp similarity score:0.11296076099881094
054_5.bmp <-> 054_4.bmp similarity score:0.19500594530321047
011_1.bmp <-> 011_3.bmp similarity score:0.3258026159334126
011_1.bmp <-> 011_2.bmp similarity score:0.41854934601664684
011_1.bmp <-> 011_6.bmp similarity score:0.2901307966706302
011_1.bmp <-> 011_5.bmp similarity score:0.09274673008323424
011_1.bmp <-> 011_4.bmp similarity score:0.28418549346016647
011_3.bmp <-> 011_2.bmp similarity score:0.31391200951248516
011_3.bmp <-> 011_6.bmp similarity score:0.24256837098692033
011_3.bmp <-> 011_5.bmp similarity score:0.1117717003567182
011_3.bmp <-> 011_4.bmp similarity score:0.21997621878715815
011_2.bmp <-> 011_6.bmp similarity score:0.24019024970273484
011_2.bmp <-> 011_5.bmp similarity score:0.08323424494649227
011_2.bmp <-> 011_4.bmp similarity score:0.22473246135552913
011_6.bmp <-> 011_5.bmp similarity score:0.16646848989298454
011_6.bmp <-> 011_4.bmp similarity score:0.26516052318668254
011_5.bmp <-> 011_4.bmp similarity score:0.08680142687277051
212_6.bmp <-> 212_4.bmp similarity score:0.1367419738406659
212_6.bmp <-> 212_5.bmp similarity score:0.45422116527942924
212_6.bmp <-> 212_1.bmp similarity score:0.14149821640903687
212_6.bmp <-> 212_2.bmp similarity score:0.14625445897740785
212_6.bmp <-> 212_3.bmp similarity score:0.12128418549346016
212_4.bmp <-> 212_5.bmp similarity score:0.1545778834720571
212_4.bmp <-> 212_1.bmp similarity score:0.24494649227110582
212_4.bmp <-> 212_2.bmp similarity score:0.20451843043995244
212_4.bmp <-> 212_3.bmp similarity score:0.28180737217598095
212_5.bmp <-> 212_1.bmp similarity score:0.15933412604042807
212_5.bmp <-> 212_2.bmp similarity score:0.15101070154577884
212_5.bmp <-> 212_3.bmp similarity score:0.14387633769322236
212_1.bmp <-> 212_2.bmp similarity score:0.2853745541022592
212_1.bmp <-> 212_3.bmp similarity score:0.24613555291319858
212_2.bmp <-> 212_3.bmp similarity score:0.21759809750297265
149_1.bmp <-> 149_3.bmp similarity score:0.37098692033293695
149_1.bmp <-> 149_2.bmp similarity score:0.3935790725326992
149_1.bmp <-> 149_5.bmp similarity score:0.3400713436385256
149_1.bmp <-> 149_4.bmp similarity score:0.3162901307966706
149_3.bmp <-> 149_2.bmp similarity score:0.42092746730083236
149_3.bmp <-> 149_5.bmp similarity score:0.34720570749108204
149_3.bmp <-> 149_4.bmp similarity score:0.4340071343638526
149_2.bmp <-> 149_5.bmp similarity score:0.3983353151010702
149_2.bmp <-> 149_4.bmp similarity score:0.3864447086801427
149_5.bmp <-> 149_4.bmp similarity score:0.37812128418549346
131_1.bmp <-> 131_3.bmp similarity score:0.2164090368608799
131_1.bmp <-> 131_2.bmp similarity score:0.187871581450654
131_1.bmp <-> 131_5.bmp similarity score:0.20689655172413793
131_1.bmp <-> 131_4.bmp similarity score:0.1938168846611177
131_3.bmp <-> 131_2.bmp similarity score:0.2259215219976219
131_3.bmp <-> 131_5.bmp similarity score:0.3733650416171225
131_3.bmp <-> 131_4.bmp similarity score:0.23305588585017836
131_2.bmp <-> 131_5.bmp similarity score:0.1938168846611177
131_2.bmp <-> 131_4.bmp similarity score:0.1545778834720571
131_5.bmp <-> 131_4.bmp similarity score:0.31272294887039237
174_1.bmp <-> 174_3.bmp similarity score:0.267538644470868
174_1.bmp <-> 174_2.bmp similarity score:0.38287752675386444
174_1.bmp <-> 174_5.bmp similarity score:0.34958382877526756
174_1.bmp <-> 174_4.bmp similarity score:0.3210463733650416
174_3.bmp <-> 174_2.bmp similarity score:0.2699167657550535
174_3.bmp <-> 174_5.bmp similarity score:0.2806183115338882
174_3.bmp <-> 174_4.bmp similarity score:0.25089179548156954
174_2.bmp <-> 174_5.bmp similarity score:0.351961950059453
174_2.bmp <-> 174_4.bmp similarity score:0.3460166468489893
174_5.bmp <-> 174_4.bmp similarity score:0.5279429250891795
033_6.bmp <-> 033_4.bmp similarity score:0.0558858501783591
033_6.bmp <-> 033_5.bmp similarity score:0.1426872770511296
033_6.bmp <-> 033_1.bmp similarity score:0.06420927467300833
033_6.bmp <-> 033_2.bmp similarity score:0.08442330558858502
033_6.bmp <-> 033_3.bmp similarity score:0.06420927467300833
033_4.bmp <-> 033_5.bmp similarity score:0.07015457788347206
033_4.bmp <-> 033_1.bmp similarity score:0.11890606420927467
033_4.bmp <-> 033_2.bmp similarity score:0.1070154577883472
033_4.bmp <-> 033_3.bmp similarity score:0.11533888228299644
033_5.bmp <-> 033_1.bmp similarity score:0.12841854934601665
033_5.bmp <-> 033_2.bmp similarity score:0.17717003567181927
033_5.bmp <-> 033_3.bmp similarity score:0.14863258026159334
033_1.bmp <-> 033_2.bmp similarity score:0.2699167657550535
033_1.bmp <-> 033_3.bmp similarity score:0.2544589774078478
033_2.bmp <-> 033_3.bmp similarity score:0.2318668252080856
189_1.bmp <-> 189_3.bmp similarity score:0.30083234244946494
189_1.bmp <-> 189_2.bmp similarity score:0.25802615933412604
189_1.bmp <-> 189_6.bmp similarity score:0.2473246135552913
189_1.bmp <-> 189_5.bmp similarity score:0.2116527942925089
189_1.bmp <-> 189_4.bmp similarity score:0.31866825208085614
189_3.bmp <-> 189_2.bmp similarity score:0.23781212841854935
189_3.bmp <-> 189_6.bmp similarity score:0.24851367419738407
189_3.bmp <-> 189_5.bmp similarity score:0.2520808561236623
189_3.bmp <-> 189_4.bmp similarity score:0.4268727705112961
189_2.bmp <-> 189_6.bmp similarity score:0.1629013079667063
189_2.bmp <-> 189_5.bmp similarity score:0.1450653983353151
189_2.bmp <-> 189_4.bmp similarity score:0.2544589774078478
189_6.bmp <-> 189_5.bmp similarity score:0.38406658739595717
189_6.bmp <-> 189_4.bmp similarity score:0.25921521997621877
189_5.bmp <-> 189_4.bmp similarity score:0.24256837098692033
230_1.bmp <-> 230_3.bmp similarity score:0.14625445897740785
230_1.bmp <-> 230_2.bmp similarity score:0.26516052318668254
230_1.bmp <-> 230_5.bmp similarity score:0.21046373365041618
230_1.bmp <-> 230_4.bmp similarity score:0.2568370986920333
230_3.bmp <-> 230_2.bmp similarity score:0.2413793103448276
230_3.bmp <-> 230_5.bmp similarity score:0.12009512485136742
230_3.bmp <-> 230_4.bmp similarity score:0.23662306777645659
230_2.bmp <-> 230_5.bmp similarity score:0.22711058263971462
230_2.bmp <-> 230_4.bmp similarity score:0.40309155766944116
230_5.bmp <-> 230_4.bmp similarity score:0.2211652794292509
094_1.bmp <-> 094_3.bmp similarity score:0.24494649227110582
094_1.bmp <-> 094_2.bmp similarity score:0.28299643281807374
094_1.bmp <-> 094_5.bmp similarity score:0.25326991676575505
094_1.bmp <-> 094_4.bmp similarity score:0.25326991676575505
094_3.bmp <-> 094_2.bmp similarity score:0.21759809750297265
094_3.bmp <-> 094_5.bmp similarity score:0.2116527942925089
094_3.bmp <-> 094_4.bmp similarity score:0.25802615933412604
094_2.bmp <-> 094_5.bmp similarity score:0.1605231866825208
094_2.bmp <-> 094_4.bmp similarity score:0.18311533888228299
094_5.bmp <-> 094_4.bmp similarity score:0.30083234244946494
196_6.bmp <-> 196_4.bmp similarity score:0.3055885850178359
196_6.bmp <-> 196_5.bmp similarity score:0.3388822829964328
196_6.bmp <-> 196_1.bmp similarity score:0.3162901307966706
196_6.bmp <-> 196_2.bmp similarity score:0.24019024970273484
196_6.bmp <-> 196_3.bmp similarity score:0.3733650416171225
196_4.bmp <-> 196_5.bmp similarity score:0.28180737217598095
196_4.bmp <-> 196_1.bmp similarity score:0.2318668252080856
196_4.bmp <-> 196_2.bmp similarity score:0.24494649227110582
196_4.bmp <-> 196_3.bmp similarity score:0.46730083234244946
196_5.bmp <-> 196_1.bmp similarity score:0.2294887039239001
196_5.bmp <-> 196_2.bmp similarity score:0.187871581450654
196_5.bmp <-> 196_3.bmp similarity score:0.36028537455410226
196_1.bmp <-> 196_2.bmp similarity score:0.3269916765755054
196_1.bmp <-> 196_3.bmp similarity score:0.26872770511296074
196_2.bmp <-> 196_3.bmp similarity score:0.2413793103448276
069_1.bmp <-> 069_3.bmp similarity score:0.37217598097502974
069_1.bmp <-> 069_2.bmp similarity score:0.34958382877526756
069_1.bmp <-> 069_6.bmp similarity score:0.20214030915576695
069_1.bmp <-> 069_5.bmp similarity score:0.22829964328180738
069_1.bmp <-> 069_4.bmp similarity score:0.2259215219976219
069_3.bmp <-> 069_2.bmp similarity score:0.356718192627824
069_3.bmp <-> 069_6.bmp similarity score:0.22829964328180738
069_3.bmp <-> 069_5.bmp similarity score:0.2390011890606421
069_3.bmp <-> 069_4.bmp similarity score:0.2437574316290131
069_2.bmp <-> 069_6.bmp similarity score:0.22711058263971462
069_2.bmp <-> 069_5.bmp similarity score:0.19500594530321047
069_2.bmp <-> 069_4.bmp similarity score:0.19143876337693222
069_6.bmp <-> 069_5.bmp similarity score:0.2116527942925089
069_6.bmp <-> 069_4.bmp similarity score:0.2497027348394768
069_5.bmp <-> 069_4.bmp similarity score:0.36623067776456597
052_5.bmp <-> 052_4.bmp similarity score:0.262782401902497
052_5.bmp <-> 052_1.bmp similarity score:0.15219976218787157
052_5.bmp <-> 052_3.bmp similarity score:0.10939357907253269
052_5.bmp <-> 052_2.bmp similarity score:0.3032104637336504
052_4.bmp <-> 052_1.bmp similarity score:0.12841854934601665
052_4.bmp <-> 052_3.bmp similarity score:0.09631391200951249
052_4.bmp <-> 052_2.bmp similarity score:0.1902497027348395
052_1.bmp <-> 052_3.bmp similarity score:0.23781212841854935
052_1.bmp <-> 052_2.bmp similarity score:0.18906064209274673
052_3.bmp <-> 052_2.bmp similarity score:0.1605231866825208
076_4.bmp <-> 076_5.bmp similarity score:0.06064209274673008
076_4.bmp <-> 076_1.bmp similarity score:0.17479191438763378
076_4.bmp <-> 076_2.bmp similarity score:0.11652794292508918
076_4.bmp <-> 076_3.bmp similarity score:0.06539833531510107
076_5.bmp <-> 076_1.bmp similarity score:0.06183115338882283
076_5.bmp <-> 076_2.bmp similarity score:0.04280618311533888
076_5.bmp <-> 076_3.bmp similarity score:0.054696789536266346
076_1.bmp <-> 076_2.bmp similarity score:0.12366230677764566
076_1.bmp <-> 076_3.bmp similarity score:0.06183115338882283
076_2.bmp <-> 076_3.bmp similarity score:0.13555291319857313
137_5.bmp <-> 137_4.bmp similarity score:0.2877526753864447
137_5.bmp <-> 137_1.bmp similarity score:0.06777645659928656
137_5.bmp <-> 137_3.bmp similarity score:0.08561236623067776
137_5.bmp <-> 137_2.bmp similarity score:0.1117717003567182
137_4.bmp <-> 137_1.bmp similarity score:0.08442330558858502
137_4.bmp <-> 137_3.bmp similarity score:0.12366230677764566
137_4.bmp <-> 137_2.bmp similarity score:0.15338882282996433
137_1.bmp <-> 137_3.bmp similarity score:0.33531510107015455
137_1.bmp <-> 137_2.bmp similarity score:0.291319857312723
137_3.bmp <-> 137_2.bmp similarity score:0.32461355529131986
156_4.bmp <-> 156_5.bmp similarity score:0.3151010701545779
156_4.bmp <-> 156_1.bmp similarity score:0.23543400713436385
156_4.bmp <-> 156_2.bmp similarity score:0.178359096313912
156_4.bmp <-> 156_3.bmp similarity score:0.21759809750297265
156_5.bmp <-> 156_1.bmp similarity score:0.22473246135552913
